circuit name,GBW, Gain, Pdiss, Fitness, time, performance weight, solution vector, solution path
IAC,8022590.0,154.634,0.000411999,C2P_Simulator,2025-0522-005317,['NSGA-II'],"[1.2583670e-12 2.0528342e-12 3.9573209e-04 8.9203246e-07 1.1277576e-05
 1.8072842e-06 1.1447034e-05 8.0759906e-07 2.6574597e-04 6.9685706e-07
 9.0676307e-04 9.5366016e-07 3.6014368e-05 1.9732549e-06 7.1897500e+03
 1.6132483e-06 3.8800240e-04 1.3195878e-06 9.5719425e-04 6.5970602e-07
 7.9782918e-04 7.4018232e-07 2.4521319e-04 1.7833228e-06]",./circuit_database/IAC/result_folder/2025-0522-005317
IAC,1153840.0,137.802,4.16988e-05,C2P_Simulator,2025-0522-005359,['NSGA-II'],"[2.7119793e-12 2.9923798e-12 6.5106177e-04 6.2322630e-07 1.1467729e-06
 6.8415818e-07 2.9837427e-06 1.5914587e-06 8.9150906e-04 7.1275093e-07
 1.6525990e-05 1.1496853e-06 1.6067155e-04 9.9114220e-07 8.7677881e+03
 9.5832297e-07 3.8745196e-04 1.2189590e-06 4.0781253e-04 1.8127306e-06
 4.2455763e-04 1.4042881e-06 6.0346611e-06 1.0593885e-06]",./circuit_database/IAC/result_folder/2025-0522-005359
IAC,1091340.0,137.318,3.73697e-05,C2P_Simulator,2025-0522-005359,['NSGA-II'],"[2.5460213e-12 2.9732313e-12 5.2980683e-04 1.0171632e-06 1.0663883e-06
 1.3381250e-06 2.2311349e-06 1.0843780e-06 3.6235739e-04 7.0735729e-07
 9.0258916e-05 8.9729190e-07 1.8703446e-04 1.1466113e-06 1.1561883e+04
 9.6617771e-07 6.4069981e-04 1.5375266e-06 4.5968263e-04 6.2514880e-07
 5.2241550e-04 7.4359048e-07 1.6393358e-05 1.6712319e-06]",./circuit_database/IAC/result_folder/2025-0522-005359
IAC,994749.0,136.513,3.01988e-05,C2P_Simulator,2025-0522-005440,['NSGA-II'],"[2.5517015e-12 6.8254023e-13 9.6083723e-04 8.3816843e-07 2.0295220e-06
 1.5921975e-06 5.1319773e-07 1.5704339e-06 9.4029307e-04 6.5794984e-07
 4.2202559e-04 1.1221173e-06 1.8703446e-04 9.8875694e-07 9.5135713e+03
 1.2292401e-06 4.9818406e-04 1.5986449e-06 4.0892544e-04 1.8141764e-06
 4.8499421e-04 7.0767845e-07 9.0381436e-06 1.8646465e-06]",./circuit_database/IAC/result_folder/2025-0522-005440
IAC,898986.0,135.634,2.67378e-05,C2P_Simulator,2025-0522-005522,['NSGA-II'],"[2.5423617e-12 2.9155367e-12 5.2928220e-04 9.6961162e-07 1.0734119e-06
 1.3925782e-06 1.1505915e-06 5.2749397e-07 3.6096800e-04 7.0567296e-07
 9.3604001e-05 9.5131850e-07 1.8703446e-04 9.8650730e-07 9.5135713e+03
 9.6190661e-07 5.2778638e-04 1.5318246e-06 4.0433180e-04 1.3131129e-06
 5.5100292e-04 9.5827204e-07 1.0421151e-05 1.6617099e-06]",./circuit_database/IAC/result_folder/2025-0522-005522
IAC,513145.0,130.764,1.59994e-05,C2P_Simulator,2025-0522-005522,['NSGA-II'],"[2.5451236e-12 2.9687379e-12 6.5001566e-04 1.0030080e-06 4.6656857e-07
 1.5925455e-06 1.1505915e-06 1.4266340e-06 9.3330018e-04 7.0508503e-07
 2.7701812e-04 9.0986208e-07 1.8703446e-04 1.1772750e-06 9.5504482e+03
 1.7484239e-06 5.1257422e-04 1.8014174e-06 4.0725712e-04 1.2891095e-06
 4.8427042e-04 8.7485745e-07 8.4467329e-06 1.6641446e-06]",./circuit_database/IAC/result_folder/2025-0522-005522
IAC,1018990.0,136.723,3.12535e-05,C2P_Simulator,2025-0522-005522,['NSGA-II'],"[2.5517015e-12 6.8316457e-13 9.2312525e-04 8.3774370e-07 2.0295220e-06
 1.5737160e-06 5.1319773e-07 1.4739202e-06 2.5368878e-04 6.6682026e-07
 4.2202559e-04 1.1229682e-06 1.4328801e-04 1.9410311e-06 9.5135713e+03
 1.2292401e-06 4.9818406e-04 1.3042630e-06 4.2513118e-04 1.8601409e-06
 4.8499421e-04 8.3147847e-07 9.0381436e-06 1.8757351e-06]",./circuit_database/IAC/result_folder/2025-0522-005522
IAC,534008.0,131.11,1.67265e-05,C2P_Simulator,2025-0522-005523,['NSGA-II'],"[2.5423617e-12 2.9155367e-12 6.5486587e-04 1.0030080e-06 5.1424149e-07
 1.3925782e-06 1.3102557e-06 1.6048024e-06 3.6226842e-04 6.7171777e-07
 2.8703597e-04 8.0946427e-07 1.8703446e-04 1.0589062e-06 9.5135713e+03
 6.4263696e-07 5.1202712e-04 1.8194116e-06 4.0725712e-04 1.2891095e-06
 6.5371278e-04 9.5138745e-07 8.4566873e-06 1.6774383e-06]",./circuit_database/IAC/result_folder/2025-0522-005523
IAC,502790.0,130.587,1.53672e-05,C2P_Simulator,2025-0522-005646,['NSGA-II'],"[2.5451236e-12 2.9687379e-12 5.2943861e-04 9.7302552e-07 4.6056780e-07
 1.5925455e-06 1.1049574e-06 1.3905418e-06 9.3330018e-04 6.9907622e-07
 7.4376454e-05 9.1006831e-07 1.8746348e-04 1.1457956e-06 9.4924238e+03
 1.7871216e-06 5.0746201e-04 1.8012183e-06 4.0677519e-04 1.8423099e-06
 4.8427042e-04 8.7204097e-07 8.4467329e-06 1.6641446e-06]",./circuit_database/IAC/result_folder/2025-0522-005646
IAC,2740990.0,145.317,0.000159443,C2P_Simulator,2025-0522-005729,['NSGA-II'],"[9.1266198e-13 5.5956715e-13 5.3349015e-04 5.2188904e-07 9.9675208e-06
 1.5838575e-06 6.9562157e-07 5.4554340e-07 3.5725808e-04 8.1964890e-07
 8.6463733e-05 1.1368213e-06 2.3103753e-04 1.2315987e-06 1.5445636e+04
 1.2164727e-06 6.0977496e-04 1.4490882e-06 4.4801572e-04 6.6805273e-07
 4.8614066e-04 8.3005835e-07 1.0404595e-05 1.6629408e-06]",./circuit_database/IAC/result_folder/2025-0522-005729
TCFC,32593800.0,154.599,0.00403406,-9.907392642989581,2025-0521-195350,"[1, 1, 1]","[5.41903602e-04 1.80885353e-06 4.34264251e-04 1.33470755e-06
 4.79242902e-04 6.51982853e-07 9.19644663e-04 9.81946782e-07
 7.40937285e-04 1.03940720e-06 1.68974249e-04 8.73923480e-07
 7.01784725e-04 7.31852125e-07 8.83796545e-04 1.53127516e-06
 8.41884885e-05 7.24374266e-07 3.65212663e-04 1.59619028e-06
 4.03892570e-04 9.36487875e-07 6.63357845e-04 1.61875546e-06
 2.32851812e-12 2.54279098e-12]",./circuit_database/TCFC/result_folder/2025-0521-195350
TCFC,32451900.0,154.757,0.00462509,-9.846119940907833,2025-0521-195747,"[1, 1, 1]","[4.77924428e-04 1.78090561e-06 8.62798620e-04 7.94604316e-07
 2.95328485e-04 6.89376867e-07 9.10865495e-04 8.64201630e-07
 4.75944149e-04 7.80316232e-07 1.91958190e-04 1.59577991e-06
 7.15347689e-04 7.31852125e-07 6.54658056e-04 7.35712796e-07
 8.41884885e-05 7.87041716e-07 3.38911872e-04 1.59619028e-06
 2.21862913e-04 7.36233052e-07 7.30834743e-04 1.74998487e-06
 2.11859170e-12 2.55381593e-12]",./circuit_database/TCFC/result_folder/2025-0521-195747
TCFC,30997800.0,160.045,0.00313011,-9.99577127181823,2025-0521-195820,"[1, 1, 1]","[8.21515323e-04 1.09351482e-06 7.50309062e-04 1.58785105e-06
 9.96810717e-04 6.50925738e-07 8.90499989e-04 8.62350893e-07
 8.43772311e-04 1.11484793e-06 1.68974249e-04 1.60046548e-06
 7.22059922e-04 7.31852125e-07 6.54658056e-04 1.26746286e-06
 9.43414016e-05 1.04295291e-06 2.93142992e-04 1.41419058e-06
 4.22725612e-04 6.03064895e-07 5.90390145e-04 1.20262254e-06
 1.29835892e-12 2.56161391e-12]",./circuit_database/TCFC/result_folder/2025-0521-195820
TCFC,23598000.0,157.715,0.00144819,-10.212049652516274,2025-0521-195849,"[1, 1, 1]","[2.30983803e-04 1.93452045e-06 9.08018243e-05 1.65064619e-06
 9.03056358e-04 6.84869063e-07 9.10865495e-04 7.58662491e-07
 4.34022039e-04 7.80316232e-07 1.68974249e-04 1.78842416e-06
 7.06616302e-04 7.25405037e-07 5.15201753e-04 9.96058240e-07
 8.41884885e-05 1.48939744e-06 6.19083580e-04 1.78982612e-06
 4.94417154e-04 7.22896821e-07 6.56599434e-04 1.63093724e-06
 1.41012161e-12 2.54279098e-12]",./circuit_database/TCFC/result_folder/2025-0521-195849
TCFC,19002000.0,158.968,0.00142597,-10.124688924965872,2025-0521-195907,"[1, 1, 1]","[2.30983803e-04 1.93452045e-06 9.08018243e-05 1.65064619e-06
 7.08640538e-04 6.14429575e-07 8.40822479e-04 7.58662491e-07
 5.58572095e-04 8.59105179e-07 1.68974249e-04 1.78842416e-06
 7.31387719e-04 6.91366057e-07 1.94552681e-04 9.67682048e-07
 7.39040987e-05 1.76217989e-06 6.50476548e-04 1.75984141e-06
 4.13983909e-04 5.52141051e-07 2.76113281e-04 1.63093724e-06
 1.51827510e-12 2.54279098e-12]",./circuit_database/TCFC/result_folder/2025-0521-195907
TCFC,27642400.0,155.886,0.00247745,-10.047570848854042,2025-0521-195923,"[1, 1, 1]","[2.30983803e-04 1.83642517e-06 3.79653413e-04 1.33344108e-06
 9.03056358e-04 6.80390844e-07 7.98506305e-04 9.05704069e-07
 5.65845476e-04 9.19027029e-07 1.99916119e-04 1.78842416e-06
 6.73616182e-04 7.34794973e-07 5.39809436e-04 9.96058240e-07
 7.44135363e-05 8.07098860e-07 5.64314147e-04 1.40243884e-06
 4.94417154e-04 5.97987640e-07 5.07579280e-04 1.63093724e-06
 1.41012161e-12 2.54279098e-12]",./circuit_database/TCFC/result_folder/2025-0521-195923
TCFC,26570800.0,157.397,0.00248813,-10.028531562787487,2025-0521-195936,"[1, 1, 1]","[2.30983803e-04 1.94143025e-06 2.93189517e-04 1.59662260e-06
 6.45565885e-04 6.81643120e-07 7.23079866e-04 7.58662491e-07
 4.34022039e-04 7.56216769e-07 2.03463595e-04 1.79178056e-06
 7.12379388e-04 7.25405037e-07 9.34215811e-04 5.79473519e-07
 8.41884885e-05 1.32226542e-06 5.70124044e-04 1.94343052e-06
 3.85445376e-04 1.11508902e-06 6.56599434e-04 1.63093724e-06
 1.94341903e-12 2.54015381e-12]",./circuit_database/TCFC/result_folder/2025-0521-195936
TCFC,22424000.0,157.403,0.00131953,-10.230293816239096,2025-0521-200024,"[1, 1, 1]","[3.98391868e-04 1.99405885e-06 8.93431587e-05 1.65064619e-06
 9.03056358e-04 6.74307206e-07 9.10865495e-04 1.04358941e-06
 5.14603212e-04 7.80316232e-07 1.49640809e-04 1.97861245e-06
 5.77587689e-04 6.94307895e-07 3.67489892e-04 9.96058240e-07
 8.07750297e-05 1.39916224e-06 6.32259235e-04 1.78982612e-06
 3.16015057e-04 6.14798513e-07 7.33056323e-04 1.74516071e-06
 1.41012161e-12 2.59716660e-12]",./circuit_database/TCFC/result_folder/2025-0521-200024
TCFC,22631400.0,156.104,0.00128292,-10.246511845062706,2025-0521-200039,"[1, 1, 1]","[4.99600827e-04 1.92332021e-06 8.93431587e-05 1.65064619e-06
 8.54630266e-04 6.74307206e-07 8.74158567e-04 9.99055821e-07
 3.37855440e-04 7.80316232e-07 1.64064438e-04 1.96736076e-06
 5.85578603e-04 6.66407741e-07 9.15933076e-05 1.15969155e-06
 8.02720365e-05 1.04067500e-06 5.89400617e-04 1.65666843e-06
 4.65324349e-04 5.96891296e-07 7.09031502e-04 1.77223383e-06
 1.42253449e-12 2.64925750e-12]",./circuit_database/TCFC/result_folder/2025-0521-200039
TCFC,23157600.0,157.661,0.00142548,-10.210732419734311,2025-0521-200039,"[1, 1, 1]","[3.98391868e-04 1.99405885e-06 7.10793271e-05 1.72276898e-06
 6.51325153e-04 6.58860852e-07 8.30802172e-04 1.38102618e-06
 6.79329961e-04 7.80316232e-07 1.49640809e-04 1.99338897e-06
 5.93822138e-04 6.94307895e-07 3.03326705e-04 8.69248767e-07
 7.71735831e-05 1.19403000e-06 6.75618490e-04 1.84141374e-06
 3.74914589e-04 7.71789844e-07 7.01366646e-04 1.74516071e-06
 1.77712013e-12 2.58158661e-12]",./circuit_database/TCFC/result_folder/2025-0521-200039
TCFC,25955200.0,158.004,0.0015551,-10.222466058350362,2025-0521-200052,"[1, 1, 1]","[4.51008492e-04 1.92332021e-06 1.44139814e-04 1.71677075e-06
 6.12572998e-04 6.87785757e-07 7.46385655e-04 1.02418590e-06
 3.37855440e-04 7.80316232e-07 1.52893143e-04 1.96736076e-06
 5.96585201e-04 6.66407741e-07 2.41489643e-04 1.01783972e-06
 8.27833224e-05 1.04067500e-06 6.27557326e-04 1.81331082e-06
 4.52594025e-04 7.17041207e-07 7.66816402e-04 1.55838985e-06
 1.81845846e-12 2.64043593e-12]",./circuit_database/TCFC/result_folder/2025-0521-200052
TCFC,18082800.0,152.946,0.00125818,-10.157522901557957,2025-0521-200107,"[1, 1, 1]","[4.42537932e-04 1.98261786e-06 1.17186658e-04 1.65064619e-06
 9.00371710e-04 6.71591955e-07 8.83945143e-04 1.35891035e-06
 2.93722077e-04 8.15893280e-07 1.91921191e-04 1.96736076e-06
 4.59910590e-04 5.93752145e-07 9.15933076e-05 1.15969155e-06
 7.44072476e-05 1.34532869e-06 7.45617993e-04 1.65666843e-06
 2.55295868e-04 5.96891296e-07 6.56629434e-04 1.90028704e-06
 1.55560636e-12 2.65540253e-12]",./circuit_database/TCFC/result_folder/2025-0521-200107
TCFC,21791300.0,158.165,0.00138576,-10.19659511839727,2025-0521-200134,"[1, 1, 1]","[6.21896697e-04 1.82348742e-06 1.09183633e-04 1.65064619e-06
 8.54630266e-04 6.46829968e-07 9.20614832e-04 8.43174027e-07
 3.42435376e-04 8.89774476e-07 1.54069523e-04 1.95952467e-06
 7.00570327e-04 6.28890267e-07 2.02574292e-05 1.21373482e-06
 1.10548560e-04 1.12437610e-06 5.89400617e-04 1.65666843e-06
 2.58406973e-04 5.96891296e-07 7.50725373e-04 1.91063978e-06
 1.00622182e-12 2.62328763e-12]",./circuit_database/TCFC/result_folder/2025-0521-200134
TCFC,23969400.0,157.949,0.00145393,-10.21711366518969,2025-0521-200134,"[1, 1, 1]","[4.99600827e-04 1.82666009e-06 1.26591752e-04 1.65064619e-06
 8.68064680e-04 6.61971634e-07 8.74158567e-04 1.38725123e-06
 3.02132558e-04 7.80316232e-07 1.72760768e-04 1.99361688e-06
 7.26159631e-04 6.92866185e-07 7.44354848e-05 1.13410298e-06
 8.64392045e-05 1.04067500e-06 5.19374918e-04 1.61664799e-06
 6.69219338e-04 6.22988625e-07 7.51198556e-04 1.94091216e-06
 1.42253449e-12 2.64925750e-12]",./circuit_database/TCFC/result_folder/2025-0521-200134
TCFC,24245000.0,159.323,0.00166992,-10.161926522328367,2025-0521-200134,"[1, 1, 1]","[6.60686962e-04 1.89356640e-06 1.51781382e-04 1.28058985e-06
 8.46542935e-04 6.53510740e-07 9.19725333e-04 1.32356542e-06
 3.37855440e-04 8.68579319e-07 1.58916798e-04 1.87244164e-06
 7.59262854e-04 6.66407741e-07 3.68662875e-04 1.21861552e-06
 7.82564903e-05 1.14054557e-06 4.90823891e-04 1.74710198e-06
 4.65324349e-04 5.26530862e-07 7.22190541e-04 1.83484205e-06
 1.75718765e-12 2.64925750e-12]",./circuit_database/TCFC/result_folder/2025-0521-200134
TCFC,18465700.0,156.126,0.0013015,-10.151921603141803,2025-0521-200149,"[1, 1, 1]","[4.64268795e-04 1.87678598e-06 9.96421922e-05 1.71775761e-06
 8.54630266e-04 6.56593752e-07 8.73768582e-04 1.08323508e-06
 3.59383143e-04 7.25659203e-07 1.58682885e-04 1.96736076e-06
 5.65090694e-04 6.28704881e-07 9.15933076e-05 1.11807086e-06
 6.37515990e-05 1.06841970e-06 5.89400617e-04 1.65666843e-06
 5.20998792e-04 5.96891296e-07 7.42548521e-04 1.88596625e-06
 1.42253449e-12 2.63779477e-12]",./circuit_database/TCFC/result_folder/2025-0521-200149
TCFC,15875300.0,158.862,0.00139612,-10.055799192439682,2025-0521-200326,"[1, 1, 1]","[3.57528832e-04 6.67963730e-07 3.49141573e-04 5.22010058e-07
 7.13426274e-04 1.00409607e-06 3.84082561e-04 8.64530083e-07
 3.08085495e-04 7.59647883e-07 6.75896157e-05 1.73334562e-06
 7.32694131e-04 6.70870249e-07 7.72936459e-04 7.78383199e-07
 1.61807597e-05 8.08454923e-07 6.82176157e-04 7.43025251e-07
 5.23774628e-04 6.78848577e-07 5.09962366e-04 9.59650669e-07
 1.69917335e-12 1.31484622e-12]",./circuit_database/TCFC/result_folder/2025-0521-200326
TCFC,21884400.0,160.76,0.00162708,-10.128725737370736,2025-0521-200326,"[1, 1, 1]","[3.05624176e-04 5.69001622e-07 1.03309911e-04 5.17289941e-07
 7.96003317e-04 6.10152303e-07 4.21070713e-04 8.72489153e-07
 2.25718438e-04 7.07338444e-07 1.36119478e-04 1.93683627e-06
 7.17490373e-04 7.33460167e-07 6.82934290e-04 1.09796466e-06
 2.34038189e-05 1.21660858e-06 3.01245815e-04 1.44929017e-06
 6.16314939e-04 7.56194056e-07 7.74966355e-04 6.22899727e-07
 2.07414427e-12 1.04943705e-12]",./circuit_database/TCFC/result_folder/2025-0521-200326
TCFC,20693700.0,157.527,0.00136067,-10.182085339172746,2025-0521-200326,"[1, 1, 1]","[4.77423788e-04 1.92332021e-06 1.03980673e-04 1.52291223e-06
 8.54630266e-04 6.67831763e-07 9.14859252e-04 9.02010086e-07
 3.50212652e-04 8.13557029e-07 1.50921119e-04 1.93518991e-06
 6.39185673e-04 6.66407741e-07 8.02906405e-05 1.19740651e-06
 7.63279681e-05 1.11014669e-06 5.89400617e-04 1.61172832e-06
 4.65324349e-04 5.57417490e-07 6.95618331e-04 1.85096672e-06
 1.35956302e-12 2.64925750e-12]",./circuit_database/TCFC/result_folder/2025-0521-200326
TCFC,23835700.0,159.535,0.00188045,-10.10296612039527,2025-0521-200339,"[1, 1, 1]","[3.05624176e-04 5.69218121e-07 3.87429557e-04 5.42688923e-07
 5.01810830e-04 9.34503769e-07 3.13729373e-04 8.72489153e-07
 3.26105936e-04 7.07338444e-07 1.04970642e-04 1.63162322e-06
 6.42705797e-04 6.18634700e-07 7.85904081e-04 1.09796466e-06
 2.93904870e-05 1.21660858e-06 1.39123958e-04 1.10380805e-06
 4.13499223e-04 6.18208037e-07 6.18549433e-04 1.20434789e-06
 2.07414427e-12 1.08447617e-12]",./circuit_database/TCFC/result_folder/2025-0521-200339
TCFC,20373400.0,161.12,0.00146325,-10.143744979180115,2025-0521-200354,"[1, 1, 1]","[2.33291642e-04 7.22492872e-07 3.21412268e-04 5.07366585e-07
 7.96003317e-04 1.07957570e-06 3.96071005e-04 1.17263283e-06
 3.08080542e-04 6.64834636e-07 9.56305516e-05 1.93683627e-06
 5.79407457e-04 7.05649205e-07 7.17898867e-04 1.28221712e-06
 2.34038189e-05 1.21660858e-06 3.01245815e-04 1.63001752e-06
 4.46248588e-04 5.53011929e-07 6.53450845e-04 8.99064778e-07
 2.07414427e-12 1.14269162e-12]",./circuit_database/TCFC/result_folder/2025-0521-200354
TCFC,19948100.0,158.001,0.00133319,-10.175009489231917,2025-0521-200406,"[1, 1, 1]","[2.33291642e-04 1.12074065e-06 1.66008035e-04 5.43025415e-07
 9.02858419e-04 6.65024134e-07 3.53301611e-04 1.21989364e-06
 3.08080542e-04 6.18163551e-07 9.56305516e-05 1.45956599e-06
 5.79407457e-04 6.65927414e-07 7.17898867e-04 1.28221712e-06
 3.11191049e-05 1.62755302e-06 3.01245815e-04 1.18181966e-06
 4.46248588e-04 5.53011929e-07 4.32254138e-04 9.64967151e-07
 2.27336610e-12 1.14269162e-12]",./circuit_database/TCFC/result_folder/2025-0521-200406
TCFC,24364700.0,157.638,0.0013692,-10.250294177861912,2025-0521-200444,"[1, 1, 1]","[4.99600827e-04 1.88255573e-06 1.06801119e-04 1.65064619e-06
 8.54630266e-04 6.67809853e-07 8.72945171e-04 9.99055821e-07
 3.41462930e-04 7.80316232e-07 1.50418022e-04 1.85230049e-06
 6.38256854e-04 5.85299344e-07 1.99313311e-04 1.09908746e-06
 8.02720365e-05 1.06672922e-06 6.07884874e-04 1.55201490e-06
 4.57997243e-04 5.96891296e-07 6.72542835e-04 1.58538550e-06
 1.55727742e-12 2.64925750e-12]",./circuit_database/TCFC/result_folder/2025-0521-200444
TCFC,22143200.0,158.57,0.00143565,-10.188191807378393,2025-0521-200512,"[1, 1, 1]","[4.69442997e-04 1.80269422e-06 1.31714229e-04 1.65064619e-06
 8.79533859e-04 6.64575443e-07 8.70901232e-04 1.16903930e-06
 3.49326739e-04 7.88746432e-07 1.50418022e-04 1.89346845e-06
 6.38256854e-04 5.85299344e-07 1.67722442e-04 1.15808522e-06
 7.61086781e-05 1.13483913e-06 6.07884874e-04 1.68203611e-06
 4.87285206e-04 6.41745199e-07 6.72542835e-04 1.55067351e-06
 1.68385712e-12 2.67433078e-12]",./circuit_database/TCFC/result_folder/2025-0521-200512
TCFC,24044400.0,159.148,0.00145896,-10.216970559135975,2025-0521-200539,"[1, 1, 1]","[5.01395037e-04 1.88255573e-06 1.27764553e-04 1.49575227e-06
 9.51105087e-04 6.62936251e-07 8.65859939e-04 9.16991426e-07
 3.62963885e-04 7.47583940e-07 1.37406044e-04 1.85230049e-06
 6.18667875e-04 5.11637964e-07 3.20416041e-04 1.09908746e-06
 7.77556101e-05 1.10413485e-06 5.88698276e-04 1.68802469e-06
 4.80099294e-04 5.32803277e-07 6.72542835e-04 1.58538550e-06
 1.48101972e-12 2.67539320e-12]",./circuit_database/TCFC/result_folder/2025-0521-200539
TCFC,6688210.0,153.036,0.000328483,-10.308797002446266,2025-0521-200632,"[1, 1, 1]","[1.75697925e-04 6.73524749e-07 4.61687579e-04 5.76063268e-07
 3.66295469e-04 1.01840695e-06 1.16303151e-04 1.54647390e-06
 2.71255063e-04 9.36152099e-07 1.07099901e-05 1.08339000e-06
 3.72252041e-04 7.05375883e-07 5.30979639e-04 1.77394113e-06
 8.04097065e-06 1.40514774e-06 2.04545149e-04 9.05413566e-07
 2.99286232e-04 6.00027758e-07 5.08491817e-04 1.25373247e-06
 1.23026457e-12 1.36673886e-12]",./circuit_database/TCFC/result_folder/2025-0521-200632
TCFC,8260790.0,154.873,0.000362796,-10.357359091864122,2025-0521-200645,"[1, 1, 1]","[9.82275794e-05 8.71108263e-07 3.60513982e-04 5.51537587e-07
 3.70794207e-04 1.08523971e-06 1.79802108e-04 1.79395423e-06
 2.06398047e-04 9.94339446e-07 1.15738755e-05 1.14172835e-06
 3.96531432e-04 6.30670073e-07 7.14339988e-04 1.77530601e-06
 9.81764369e-06 1.40938063e-06 2.21899643e-04 9.67764356e-07
 2.40706158e-04 6.59823789e-07 6.68891876e-04 1.62818398e-06
 1.71865445e-12 1.36398228e-12]",./circuit_database/TCFC/result_folder/2025-0521-200645
TCFC,12428300.0,158.399,0.000469907,-10.422399813341698,2025-0521-200720,"[1, 1, 1]","[4.15475448e-04 1.00737727e-06 6.54229606e-05 5.42653012e-07
 1.44956376e-04 1.07537683e-06 2.26430213e-04 1.77193804e-06
 1.99770181e-04 1.09750522e-06 1.01805080e-05 1.05870542e-06
 4.37828759e-04 6.80782532e-07 7.42398281e-04 1.79678773e-06
 1.33894286e-05 1.05331943e-06 2.46769412e-04 1.18762291e-06
 1.24310047e-04 6.88128566e-07 6.23857071e-04 1.37778758e-06
 1.46148448e-12 1.43682977e-12]",./circuit_database/TCFC/result_folder/2025-0521-200720
TCFC,13496600.0,158.85,0.000589131,-10.360012500990743,2025-0521-200720,"[1, 1, 1]","[2.14628662e-04 7.27869721e-07 4.40761334e-05 5.60488770e-07
 2.65257259e-04 1.24251164e-06 2.45943130e-04 1.86634019e-06
 1.81613506e-04 1.01430721e-06 2.23004342e-05 1.03504325e-06
 4.36554204e-04 6.64570065e-07 5.95917291e-04 1.67477796e-06
 1.28452145e-05 9.71093528e-07 2.76195116e-04 9.67764356e-07
 2.64647419e-04 6.89948331e-07 2.99647001e-04 1.65535449e-06
 1.54753159e-12 1.23978163e-12]",./circuit_database/TCFC/result_folder/2025-0521-200720
TCFC,12582500.0,158.491,0.000477184,-10.421081065739365,2025-0521-200743,"[1, 1, 1]","[3.44358158e-04 7.35447981e-07 3.92491911e-05 5.42653012e-07
 9.41145218e-05 9.61389534e-07 2.26430213e-04 1.98225900e-06
 1.95362699e-04 1.09898405e-06 1.01805080e-05 1.07544629e-06
 4.71188332e-04 6.93951954e-07 7.42398281e-04 1.79678773e-06
 1.33894286e-05 1.00793761e-06 3.13370035e-04 1.21074434e-06
 1.24310047e-04 6.18378129e-07 5.07455280e-04 1.37778758e-06
 1.49558104e-12 1.44805004e-12]",./circuit_database/TCFC/result_folder/2025-0521-200743
TCFC,12971000.0,158.677,0.00053428,-10.38520454203254,2025-0521-200755,"[1, 1, 1]","[3.35832499e-04 7.88440953e-07 6.54229606e-05 5.39384928e-07
 3.81664695e-04 9.76797962e-07 2.31151434e-04 1.62530927e-06
 2.07146342e-04 1.05410201e-06 1.78796527e-05 9.42725425e-07
 4.37828759e-04 6.36944781e-07 7.42398281e-04 1.77553209e-06
 1.33894286e-05 1.05331943e-06 2.46769412e-04 1.18762291e-06
 1.24310047e-04 6.88128566e-07 5.21871909e-04 1.37778758e-06
 1.35840186e-12 1.34336801e-12]",./circuit_database/TCFC/result_folder/2025-0521-200755
TCFC,9946910.0,156.498,0.00038912,-10.407604635190765,2025-0521-200755,"[1, 1, 1]","[3.29122127e-04 1.00737727e-06 6.54229606e-05 5.28561458e-07
 3.44484504e-04 1.11625919e-06 2.26430213e-04 1.77193804e-06
 2.24855861e-04 1.07482380e-06 1.01805080e-05 1.18207385e-06
 4.44827448e-04 6.93051963e-07 7.42398281e-04 1.79678773e-06
 1.39362980e-05 1.32606954e-06 1.19596741e-04 1.18762291e-06
 1.24310047e-04 6.14303508e-07 7.53125496e-04 9.91227133e-07
 1.35453428e-12 1.65078630e-12]",./circuit_database/TCFC/result_folder/2025-0521-200755
TCFC,12398400.0,158.389,0.000448063,-10.442026561183011,2025-0521-200815,"[1, 1, 1]","[3.87652577e-04 8.62787498e-07 4.16844411e-05 5.48219742e-07
 1.52343931e-04 1.08135361e-06 2.26430213e-04 1.72270318e-06
 2.08944506e-04 1.08442899e-06 1.01805080e-05 1.11620275e-06
 4.50062458e-04 6.38274544e-07 7.46548253e-04 1.79678773e-06
 1.31159383e-05 1.03507413e-06 2.28444384e-04 1.22978939e-06
 9.29756578e-05 7.26821427e-07 6.64973259e-04 1.24634577e-06
 1.52798228e-12 1.42692032e-12]",./circuit_database/TCFC/result_folder/2025-0521-200815
TCFC,12722500.0,158.603,0.000515914,-10.391995146364309,2025-0521-200815,"[1, 1, 1]","[4.05453311e-04 9.13283347e-07 6.54229606e-05 5.40392316e-07
 1.78017543e-04 1.10353462e-06 2.59739552e-04 1.74138310e-06
 2.00221764e-04 1.03809550e-06 1.21508989e-05 1.11779941e-06
 4.70961568e-04 6.44430221e-07 8.11824805e-04 1.79678773e-06
 1.48180213e-05 1.13613891e-06 2.46769412e-04 1.22845511e-06
 1.24310047e-04 6.89540283e-07 6.73437685e-04 1.57864686e-06
 1.50533975e-12 1.48868334e-12]",./circuit_database/TCFC/result_folder/2025-0521-200815
